,external_urls,followers,genres,href,id,images,name,popularity,type,uri
30,{'spotify': 'https://open.spotify.com/artist/6PFcrRZezCL5p9A0nwb7ki'},"{'href': None, 'total': 54461}",['chill pop'],https://api.spotify.com/v1/artists/6PFcrRZezCL5p9A0nwb7ki,6PFcrRZezCL5p9A0nwb7ki,"[{'height': 640, 'url': 'https://i.scdn.co/image/bf54917184f793af81983fac9212938a760b1716', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/0084990021d8b7355769a61a399a2d1cd39b3fa9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/a410bf824130ee06779787ef3024d78f5c5f798d', 'width': 160}]",Anthony Russo,51,artist,spotify:artist:6PFcrRZezCL5p9A0nwb7ki
31,{'spotify': 'https://open.spotify.com/artist/2wY79sveU1sp5g7SokKOiI'},"{'href': None, 'total': 14579949}","['dance pop', 'pop', 'post-teen pop', 'uk pop']",https://api.spotify.com/v1/artists/2wY79sveU1sp5g7SokKOiI,2wY79sveU1sp5g7SokKOiI,"[{'height': 640, 'url': 'https://i.scdn.co/image/ec0ac1a0f41100f8188a3f17e5b351780b4d173b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/c8d7899729ab345f14cd38cd4d15500db4563259', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/21ffe12a27732a65c0c84f29bbf00614c050a6de', 'width': 160}]",Sam Smith,89,artist,spotify:artist:2wY79sveU1sp5g7SokKOiI
32,{'spotify': 'https://open.spotify.com/artist/4qIVPF0s71ZYW3qzhu5GkF'},"{'href': None, 'total': 551550}","['pop', 'sad rap']",https://api.spotify.com/v1/artists/4qIVPF0s71ZYW3qzhu5GkF,4qIVPF0s71ZYW3qzhu5GkF,"[{'height': 640, 'url': 'https://i.scdn.co/image/b94b31a2fa825319d0f9ef1812b6ec2163add35e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/e24ee03642ab71eac9aa9bf090b5a5559dc61953', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/5011f3f74f3ecafb973492cb2741d08c6caebb64', 'width': 160}]",Kina,77,artist,spotify:artist:4qIVPF0s71ZYW3qzhu5GkF
33,{'spotify': 'https://open.spotify.com/artist/2NM1t8dMvgeu9Lfl06574g'},"{'href': None, 'total': 24535}","['lo-fi beats', 'lo-fi chill', 'sad rap']",https://api.spotify.com/v1/artists/2NM1t8dMvgeu9Lfl06574g,2NM1t8dMvgeu9Lfl06574g,"[{'height': 640, 'url': 'https://i.scdn.co/image/cf144b74076ce8edd4ab82762142fffffe712498', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/0253123ca983b4f195f0206a71fe9626be106169', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/57969dc4c0085ca4972d0ea40717693bf698af99', 'width': 160}]",Mishaal,57,artist,spotify:artist:2NM1t8dMvgeu9Lfl06574g
34,{'spotify': 'https://open.spotify.com/artist/3KedxarmBCyFBevnqQHy3P'},"{'href': None, 'total': 855290}","['canadian contemporary r&b', 'canadian pop', 'dance pop', 'pop']",https://api.spotify.com/v1/artists/3KedxarmBCyFBevnqQHy3P,3KedxarmBCyFBevnqQHy3P,"[{'height': 640, 'url': 'https://i.scdn.co/image/5c3ac07ff50cd4308c38059f5651cd4455c5d724', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/2406f296a94f8280a57e6be60bac3800066badaf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/8e5b605bdd4fb056ecf1cf30f2d3446c3551d5db', 'width': 160}]",Jessie Reyez,75,artist,spotify:artist:3KedxarmBCyFBevnqQHy3P
35,{'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'},"{'href': None, 'total': 39751433}","['detroit hip hop', 'hip hop', 'rap']",https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR,7dGJo4pcD2V6oG8kP0tJRR,"[{'height': 640, 'url': 'https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ad64a7fbc24b31cd84455a1aef34758b94246352', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/6432e1be8495593f136ad98de6135bb0640ff936', 'width': 160}]",Eminem,92,artist,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR
36,{'spotify': 'https://open.spotify.com/artist/3t3oOB1GYe4PFV2X6D29NS'},"{'href': None, 'total': 17019}",['la pop'],https://api.spotify.com/v1/artists/3t3oOB1GYe4PFV2X6D29NS,3t3oOB1GYe4PFV2X6D29NS,"[{'height': 640, 'url': 'https://i.scdn.co/image/53ab1170e3f849ccbf837a1868648027d408f1f9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/541ea05905fef6f90dabfa3482267452268978a8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/d2cb633fc3a8dadd5ae9e0475e9ad6cea5df91c4', 'width': 160}]",Emily Vu,46,artist,spotify:artist:3t3oOB1GYe4PFV2X6D29NS
37,{'spotify': 'https://open.spotify.com/artist/3AVfmawzu83sp94QW7CEGm'},"{'href': None, 'total': 713274}","['dance pop', 'electropop', 'norwegian pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",https://api.spotify.com/v1/artists/3AVfmawzu83sp94QW7CEGm,3AVfmawzu83sp94QW7CEGm,"[{'height': 640, 'url': 'https://i.scdn.co/image/f706bc08e08010a42efec6694666bb99f9e6019a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/af0067d1380168a7110363425556730ba1d7da33', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/bedb1079176ef796e492ba6fd0a8710bc1030cc2', 'width': 160}]",Astrid S,75,artist,spotify:artist:3AVfmawzu83sp94QW7CEGm
38,{'spotify': 'https://open.spotify.com/artist/3WGpXCj9YhhfX11TToZcXP'},"{'href': None, 'total': 5174374}","['australian pop', 'dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'viral pop']",https://api.spotify.com/v1/artists/3WGpXCj9YhhfX11TToZcXP,3WGpXCj9YhhfX11TToZcXP,"[{'height': 640, 'url': 'https://i.scdn.co/image/457ae8b1846ae6f55ec5602ac97d62889646ee6d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/7753a8cd18a6f63763701ff940e575b2d8c56978', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/4217ed92098a711e41d5b882a6f1443efc57bf1c', 'width': 160}]",Troye Sivan,79,artist,spotify:artist:3WGpXCj9YhhfX11TToZcXP
39,{'spotify': 'https://open.spotify.com/artist/4xnihxcoXWK3UqryOSnbw5'},"{'href': None, 'total': 689912}","['electropop', 'indie cafe pop', 'pop', 'post-teen pop']",https://api.spotify.com/v1/artists/4xnihxcoXWK3UqryOSnbw5,4xnihxcoXWK3UqryOSnbw5,"[{'height': 640, 'url': 'https://i.scdn.co/image/cbd5d5ec6f309f2288caea62b7d14d3f2711c4c8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/8f352ea89f990827004ea14751c3f45b4239c1b3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/4188db39b00ec5d29b3a1f7dd928921078e254ee', 'width': 160}]",Sasha Sloan,77,artist,spotify:artist:4xnihxcoXWK3UqryOSnbw5
40,{'spotify': 'https://open.spotify.com/artist/57LYzLEk2LcFghVwuWbcuS'},"{'href': None, 'total': 1823810}","['pop', 'r&b']",https://api.spotify.com/v1/artists/57LYzLEk2LcFghVwuWbcuS,57LYzLEk2LcFghVwuWbcuS,"[{'height': 640, 'url': 'https://i.scdn.co/image/a38579606746ef34c38c349f4cdb250784f3aee8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/aa71e8fdb785c3def710bfadd7d36109f7f5f4ce', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/89def440dabb2f4570658b0b259abe9fe27a48d9', 'width': 160}]",Summer Walker,80,artist,spotify:artist:57LYzLEk2LcFghVwuWbcuS
41,{'spotify': 'https://open.spotify.com/artist/2AmfMGi3WZMxqFDHissIAe'},"{'href': None, 'total': 155357}","['electropop', 'indie pop', 'indie poptimism', 'pop', 'uk pop', 'vapor soul']",https://api.spotify.com/v1/artists/2AmfMGi3WZMxqFDHissIAe,2AmfMGi3WZMxqFDHissIAe,"[{'height': 640, 'url': 'https://i.scdn.co/image/b9e27645fdaf465e2cd4dbc47c32c58b92d69e58', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/6491ee06fcae228f37efcd77528540825c65289f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/bd3a32d8b99e4b5e48930901a6c5bc84b3c581bf', 'width': 160}]",The Aces,57,artist,spotify:artist:2AmfMGi3WZMxqFDHissIAe
42,{'spotify': 'https://open.spotify.com/artist/7jdFEYD2LTYjfwxOdlVjmc'},"{'href': None, 'total': 1096915}","['icelandic indie', 'icelandic rock', 'modern alternative rock', 'modern rock']",https://api.spotify.com/v1/artists/7jdFEYD2LTYjfwxOdlVjmc,7jdFEYD2LTYjfwxOdlVjmc,"[{'height': 640, 'url': 'https://i.scdn.co/image/ea0426bc99cc1fcfbf45ad26f61fd864629b558c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/2338d49d7c10038e1cde75cb8380cda543c29a66', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/62a18ed7c3b888c5acc970ef6bef58390daaadf7', 'width': 160}]",KALEO,71,artist,spotify:artist:7jdFEYD2LTYjfwxOdlVjmc
43,{'spotify': 'https://open.spotify.com/artist/2HjdwysIn3UuJAHWzk6URI'},"{'href': None, 'total': 223}",[],https://api.spotify.com/v1/artists/2HjdwysIn3UuJAHWzk6URI,2HjdwysIn3UuJAHWzk6URI,"[{'height': 640, 'url': 'https://i.scdn.co/image/cd6891a9e37c674ea36599c6c71fdc5d0a0ede0b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/2ccf903d21422e153486300e2fa7f09a6f97c2ba', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/5cc27b3e0997112ac45f485db3de84ae395796d6', 'width': 160}]",Keeka,32,artist,spotify:artist:2HjdwysIn3UuJAHWzk6URI
44,{'spotify': 'https://open.spotify.com/artist/5JZ7CnR6gTvEMKX4g70Amv'},"{'href': None, 'total': 3697229}","['electropop', 'pop', 'post-teen pop']",https://api.spotify.com/v1/artists/5JZ7CnR6gTvEMKX4g70Amv,5JZ7CnR6gTvEMKX4g70Amv,"[{'height': 640, 'url': 'https://i.scdn.co/image/dbdab49163d4d94c643c58944943bcf5689954d0', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ec014c4084c838e1e9153f3388482be7f77476ee', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/4c72fb536fed5c127eb0a4dc3030e99bdae39fb5', 'width': 160}]",Lauv,85,artist,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv
45,{'spotify': 'https://open.spotify.com/artist/53KwLdlmrlCelAZMaLVZqU'},"{'href': None, 'total': 1106088}","['indie soul', 'uk alternative pop']",https://api.spotify.com/v1/artists/53KwLdlmrlCelAZMaLVZqU,53KwLdlmrlCelAZMaLVZqU,"[{'height': 640, 'url': 'https://i.scdn.co/image/c11805d1094d8298d474c8ce7324ebf4210f1e6d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/8b660dba1402763526e5f3291d0029129954f632', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ac0e5120a00986ba4de4f5c3a5618b868ae0e9fe', 'width': 160}]",James Blake,73,artist,spotify:artist:53KwLdlmrlCelAZMaLVZqU
46,{'spotify': 'https://open.spotify.com/artist/1zNqDE7qDGCsyzJwohVaoX'},"{'href': None, 'total': 6724276}","['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",https://api.spotify.com/v1/artists/1zNqDE7qDGCsyzJwohVaoX,1zNqDE7qDGCsyzJwohVaoX,"[{'height': 640, 'url': 'https://i.scdn.co/image/2b231e5a968c3e9e853e24c394a9529a291bd646', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/92b8eeea7afc9bf804b878916286087cc8738be8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/b31249d95687c3e87b6c8be938f982330db0723c', 'width': 160}]",Anne-Marie,81,artist,spotify:artist:1zNqDE7qDGCsyzJwohVaoX
47,{'spotify': 'https://open.spotify.com/artist/25tMQOrIU4LlUo6Sv8v5SE'},"{'href': None, 'total': 502174}","['indie cafe pop', 'irish pop', 'neo mellow', 'pop', 'pop rock', 'viral pop']",https://api.spotify.com/v1/artists/25tMQOrIU4LlUo6Sv8v5SE,25tMQOrIU4LlUo6Sv8v5SE,"[{'height': 640, 'url': 'https://i.scdn.co/image/b657bb2dc3717a66ec89e50f53e66fdf381c1e92', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/421d89b803bf6a5e8a6c189fca3164da961fba22', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/11d5308d0da47d7e2bbb390b99011cf24bacb293', 'width': 160}]",Gavin James,70,artist,spotify:artist:25tMQOrIU4LlUo6Sv8v5SE
48,{'spotify': 'https://open.spotify.com/artist/2auiVi8sUZo17dLy1HwrTU'},"{'href': None, 'total': 1257372}","['afrofuturism', 'alternative r&b', 'dance pop', 'escape room', 'hip pop', 'indie soul', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']",https://api.spotify.com/v1/artists/2auiVi8sUZo17dLy1HwrTU,2auiVi8sUZo17dLy1HwrTU,"[{'height': 640, 'url': 'https://i.scdn.co/image/fd28a30af0dbb314121e507b2f3a30bd6e28daf5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/52bd31c3f99783bd3e08344765a1993f59d9c14d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/e54c30c8abcd17fd16e58aabed60f0c1e23b9d51', 'width': 160}]",Solange,66,artist,spotify:artist:2auiVi8sUZo17dLy1HwrTU
49,{'spotify': 'https://open.spotify.com/artist/66W9LaWS0DPdL7Sz8iYGYe'},"{'href': None, 'total': 178707}","['canadian contemporary r&b', 'indie cafe pop', 'pop']",https://api.spotify.com/v1/artists/66W9LaWS0DPdL7Sz8iYGYe,66W9LaWS0DPdL7Sz8iYGYe,"[{'height': 640, 'url': 'https://i.scdn.co/image/8de13f53c330fd7644544d29f3db7aa6b8641751', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/81291736c5fb2b81a08586306d7309872f938720', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/5ef1452a2e92b2ea07d059c8e1bc7bec094704ba', 'width': 160}]",JP Saxe,77,artist,spotify:artist:66W9LaWS0DPdL7Sz8iYGYe
50,{'spotify': 'https://open.spotify.com/artist/5FxD8fkQZ6KcsSYupDVoSO'},"{'href': None, 'total': 337095}","['alternative r&b', 'bedroom pop', 'bedroom soul', 'indie r&b', 'pop']",https://api.spotify.com/v1/artists/5FxD8fkQZ6KcsSYupDVoSO,5FxD8fkQZ6KcsSYupDVoSO,"[{'height': 640, 'url': 'https://i.scdn.co/image/527b5c0ee425b7bef83e7567a316e6b8a7bd5453', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/bd1b3ca7ed14f53b8cc57647efe83a0fc8e44a24', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/95086d6b062460dee76daf7655d83d023247d42f', 'width': 160}]",Omar Apollo,69,artist,spotify:artist:5FxD8fkQZ6KcsSYupDVoSO
51,{'spotify': 'https://open.spotify.com/artist/5xkAtLTf309LAGZTbvULBn'},"{'href': None, 'total': 1314916}","['australian alternative pop', 'electropop', 'pop', 'post-teen pop']",https://api.spotify.com/v1/artists/5xkAtLTf309LAGZTbvULBn,5xkAtLTf309LAGZTbvULBn,"[{'height': 640, 'url': 'https://i.scdn.co/image/c520c144e3aa96c3c0f7ecc13747e8496b77febc', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/57f115d390d74c12581325f42829a8f6adf804cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/535401692a41646d991ad9aaf11ebef2b3582e1e', 'width': 160}]",Ruel,75,artist,spotify:artist:5xkAtLTf309LAGZTbvULBn
52,{'spotify': 'https://open.spotify.com/artist/25u4wHJWxCA9vO0CzxAbK7'},"{'href': None, 'total': 1743711}","['danish pop', 'pop', 'scandipop']",https://api.spotify.com/v1/artists/25u4wHJWxCA9vO0CzxAbK7,25u4wHJWxCA9vO0CzxAbK7,"[{'height': 640, 'url': 'https://i.scdn.co/image/5bd7d837e985d43ca5197a72db3feb3ffa1a2821', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/5f8952a4520bbef83bcf00664e5f2b3701ad280b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/9d37e3eb6cb1e27304a4de2c660a62b60b7bb96f', 'width': 160}]",Lukas Graham,76,artist,spotify:artist:25u4wHJWxCA9vO0CzxAbK7
53,{'spotify': 'https://open.spotify.com/artist/3mIj9lX2MWuHmhNCA7LSCW'},"{'href': None, 'total': 4546505}","['modern alternative rock', 'modern rock', 'nu gaze', 'pop', 'rock']",https://api.spotify.com/v1/artists/3mIj9lX2MWuHmhNCA7LSCW,3mIj9lX2MWuHmhNCA7LSCW,"[{'height': 640, 'url': 'https://i.scdn.co/image/94dd2feca73bdfb7e1c12751b499ec0a46024866', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/05dcebda5c8594a51eeb4b3333572342152b6c38', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/1717dac024e71f64ec421a658c7a9769d41ce251', 'width': 160}]",The 1975,79,artist,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW
54,{'spotify': 'https://open.spotify.com/artist/4T2k9bgIoC8bbqjqiEl9vZ'},"{'href': None, 'total': 215015}","['indie cafe pop', 'pop', 'uk pop']",https://api.spotify.com/v1/artists/4T2k9bgIoC8bbqjqiEl9vZ,4T2k9bgIoC8bbqjqiEl9vZ,"[{'height': 640, 'url': 'https://i.scdn.co/image/82078e345e1f9ad6067f2f87fa021d22670e113c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/55a6ca66cf19be97fc1c41c26b6799d3a2bea8f3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/8c54519e514ec6a03cf85c18dbc2c77df3935b15', 'width': 160}]",Rhys Lewis,66,artist,spotify:artist:4T2k9bgIoC8bbqjqiEl9vZ
55,{'spotify': 'https://open.spotify.com/artist/7nqlScm2smydSRl13eaP8E'},"{'href': None, 'total': 30701}","['scandipop', 'swedish pop', 'tropical house']",https://api.spotify.com/v1/artists/7nqlScm2smydSRl13eaP8E,7nqlScm2smydSRl13eaP8E,"[{'height': 640, 'url': 'https://i.scdn.co/image/846d29bc7a1e7ddac24e28e65b27c0ae2f5788b9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/dc79c710410d83198880b384136eb16fa6888b81', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ce882f3183cc6fbf4afe8c6133619d11860998fe', 'width': 160}]",Nea,74,artist,spotify:artist:7nqlScm2smydSRl13eaP8E
56,{'spotify': 'https://open.spotify.com/artist/4nx8ehrFiCOmWgebUKshDV'},"{'href': None, 'total': 84967}","['deep tropical house', 'french indie pop', 'new french touch', 'tropical house']",https://api.spotify.com/v1/artists/4nx8ehrFiCOmWgebUKshDV,4nx8ehrFiCOmWgebUKshDV,"[{'height': 640, 'url': 'https://i.scdn.co/image/cf03b33d1a48f9ece388f1da417c79f435d8d25a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/1bcc5f791dae27bf27e50dc425986592a47326e7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/c1f92d1d0f9eccecf00a1b2ea9c95a9d171349b0', 'width': 160}]",Broken Back,58,artist,spotify:artist:4nx8ehrFiCOmWgebUKshDV
57,{'spotify': 'https://open.spotify.com/artist/23IElvkLV6fHJJ6CQap96H'},"{'href': None, 'total': 2568}",[],https://api.spotify.com/v1/artists/23IElvkLV6fHJJ6CQap96H,23IElvkLV6fHJJ6CQap96H,"[{'height': 640, 'url': 'https://i.scdn.co/image/32beb5c7cf21d14745e5cd8325afdd91e210e2ac', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/f1c520ce930273c5169f2cf3baf53d79235b9fa4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/c54c283efd37ce7efae747ba6e87f2740a98c3af', 'width': 160}]",David Zincke,31,artist,spotify:artist:23IElvkLV6fHJJ6CQap96H
58,{'spotify': 'https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR'},"{'href': None, 'total': 53874635}","['pop', 'post-teen pop']",https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR,66CXWjxzNUsdJxJ2JdwvnR,"[{'height': 640, 'url': 'https://i.scdn.co/image/f8c793519d837ca2f920c561535fe62ef32e8e5b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/610f278171ed793b0d6c771f2877e5d4fd533d38', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/03345cd15fe15956bbc204131ac1b45991b99bb6', 'width': 160}]",Ariana Grande,98,artist,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR
59,{'spotify': 'https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s'},"{'href': None, 'total': 40111250}","['canadian pop', 'pop', 'post-teen pop']",https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s,1uNFoZAHBGtllmzznpCI3s,"[{'height': 640, 'url': 'https://i.scdn.co/image/3ff69320dd62625e0e24737c1965027695369a31', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/77ee0bc6534d9672f7f6252669facfde4e682a94', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/54f70d3dbff022feb417b30bcf02d76712d6b6f5', 'width': 160}]",Justin Bieber,96,artist,spotify:artist:1uNFoZAHBGtllmzznpCI3s
60,{'spotify': 'https://open.spotify.com/artist/1hzfo8twXdOegF3xireCYs'},"{'href': None, 'total': 1423464}",['german pop'],https://api.spotify.com/v1/artists/1hzfo8twXdOegF3xireCYs,1hzfo8twXdOegF3xireCYs,"[{'height': 640, 'url': 'https://i.scdn.co/image/91053edb75c681f1d36d165533c0395d6f563585', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/05dc19055268bdf27e9cb389750a6a29bcf16dec', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/506d5ce2d491a097852e99c6118460ac898eb36c', 'width': 160}]",Milky Chance,74,artist,spotify:artist:1hzfo8twXdOegF3xireCYs
61,{'spotify': 'https://open.spotify.com/artist/3GBPw9NK25X1Wt2OUvOwY3'},"{'href': None, 'total': 3010719}",['neo mellow'],https://api.spotify.com/v1/artists/3GBPw9NK25X1Wt2OUvOwY3,3GBPw9NK25X1Wt2OUvOwY3,"[{'height': 640, 'url': 'https://i.scdn.co/image/71f76e2a7c52cabc26ed9af7acc664724d5e0023', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/18233e3307d5f8559f3ce72e71f4497b8d336b63', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/1167d2ed944ec63bcd986515518e774ea15ceb63', 'width': 160}]",Jack Johnson,79,artist,spotify:artist:3GBPw9NK25X1Wt2OUvOwY3
62,{'spotify': 'https://open.spotify.com/artist/4GvEc3ANtPPjt1ZJllr5Zl'},"{'href': None, 'total': 3876263}","['dance pop', 'electropop', 'pop', 'post-teen pop']",https://api.spotify.com/v1/artists/4GvEc3ANtPPjt1ZJllr5Zl,4GvEc3ANtPPjt1ZJllr5Zl,"[{'height': 640, 'url': 'https://i.scdn.co/image/f1d8f8439b1120fad1f87e59a223998c85036638', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/8e11c379e2c41bfa09e0b56e080280bc35433728', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/d40bed59b51d8ee79092ba305fa6c8c6bede6cad', 'width': 160}]",Bazzi,80,artist,spotify:artist:4GvEc3ANtPPjt1ZJllr5Zl
63,{'spotify': 'https://open.spotify.com/artist/4hHzZPvlU4rRbYnkXddpid'},"{'href': None, 'total': 211722}","['francoton', 'french pop']",https://api.spotify.com/v1/artists/4hHzZPvlU4rRbYnkXddpid,4hHzZPvlU4rRbYnkXddpid,"[{'height': 640, 'url': 'https://i.scdn.co/image/f4da9118482c77a6a3e187f161c184856831c0ef', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/e8081caa59038d256737a3ab518405fe5a078919', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/b6d05fada6cf8db19bd2b5b7f7a7561a34bf53dc', 'width': 160}]",Marina Kaye,54,artist,spotify:artist:4hHzZPvlU4rRbYnkXddpid
64,{'spotify': 'https://open.spotify.com/artist/0HthCchcL0kVLHTr113Vk1'},"{'href': None, 'total': 1122861}","['bedroom pop', 'electropop', 'indie pop', 'pop']",https://api.spotify.com/v1/artists/0HthCchcL0kVLHTr113Vk1,0HthCchcL0kVLHTr113Vk1,"[{'height': 640, 'url': 'https://i.scdn.co/image/b01d86937b986a7cf63580f9b4f159d00497b5f9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/980cc3ac2eca849f2f48887596c940a5099fdc9c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/24d508ef40930547e4c9dac48ee786d57c85d194', 'width': 160}]",mxmtoon,73,artist,spotify:artist:0HthCchcL0kVLHTr113Vk1
65,{'spotify': 'https://open.spotify.com/artist/3gIRvgZssIb9aiirIg0nI3'},"{'href': None, 'total': 1307898}","['electropop', 'pop']",https://api.spotify.com/v1/artists/3gIRvgZssIb9aiirIg0nI3,3gIRvgZssIb9aiirIg0nI3,"[{'height': 640, 'url': 'https://i.scdn.co/image/5f182af7afb2f00655ad91b5b6c81c7a1fb249b6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/eff9dc7b5ac2dd6b192a4caea8a863db455eafd2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/3b0d44205473ed95bacf537e3cd22e16cec48493', 'width': 160}]",Jeremy Zucker,80,artist,spotify:artist:3gIRvgZssIb9aiirIg0nI3
66,{'spotify': 'https://open.spotify.com/artist/4tuJ0bMpJh08umKkEXKUI5'},"{'href': None, 'total': 121673}","['indie cafe pop', 'indie pop', 'pop']",https://api.spotify.com/v1/artists/4tuJ0bMpJh08umKkEXKUI5,4tuJ0bMpJh08umKkEXKUI5,"[{'height': 640, 'url': 'https://i.scdn.co/image/6012a49f3f6fc2f3976d3b63098d448c5eaed77a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/1189768517a71cac37ef1c3a00160d121d341531', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/2fbea26691bd93f63db7c074bb690c647ae1105f', 'width': 160}]",Gracie Abrams,67,artist,spotify:artist:4tuJ0bMpJh08umKkEXKUI5
